1977562,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009701   ,5961560.00000,ЭКС-000005728   ,,,False,281326,,,,,,,0.00000,0.00000,98.11000,9811.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977563,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961540.00000,ЭКС-000005728   ,,,False,270620,,,,,,,0.00000,0.00000,32.63000,2577.77000,,,0.00000,0.00000,,,,0.00000,0,0,,,УП,2026-03-20 08:48:00,EKS000005728    ,,,79.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977564,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961539.00000,ЭКС-000005728   ,,,False,270616,,,,,,,0.00000,0.00000,44.36000,2084.92000,,,0.00000,0.00000,,,,0.00000,0,0,,,УП,2026-03-20 08:48:00,EKS000005728    ,,,47.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977565,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009495   ,5961569.00000,ЭКС-000005728   ,,,False,464067,,,,,,,0.00000,0.00000,120.88000,362.64000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,3.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977566,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009495   ,5961568.00000,ЭКС-000005728   ,,,False,463723,,,,,,,0.00000,0.00000,200.07000,1000.35000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,5.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977567,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961547.00000,ЭКС-000005728   ,,,False,462756,,,,,,,0.00000,0.00000,223.25000,30138.75000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,135.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977568,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961562.00000,ЭКС-000005728   ,,,False,433460,,,,,,,0.00000,0.00000,50.55000,6470.40000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005728    ,,,128.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977569,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961546.00000,ЭКС-000005728   ,,,False,431462,,,,,,,0.00000,0.00000,233.21000,9328.40000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,40.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977570,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000010058   ,5961561.00000,ЭКС-000005728   ,,,False,423525,,,,,,,0.00000,0.00000,127.13000,254.26000,,,0.00000,0.00000,,,,0.00000,0,0,,,УП,2026-03-20 08:48:00,EKS000005728    ,,,2.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
1977571,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961545.00000,ЭКС-000005728   ,,,False,422916,,,,,,,0.00000,0.00000,70.39000,4293.79000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,61.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:54,,,,,,,,,,,Закупка,Годен,,
